uid,gender,status,statusUpdatedAt,statusPrevious,age,areaCode,state,recurrence,activation_date,end_portability_date,current_package,clients_duration,main_line
ZTMNsvPO1LOCaw4SvqFNmwHtioe2,feminino,paused,2021-03-04,paymentFailedSubscription,60,62.0,GO,weekly,2020-11-25,,customPackage,4.0,No
ZTtOqnCPzeXSle2SFMrFxHe3Mtx1,masculino,canceled,2020-12-18,cancelRequested,19,11.0,SP,weekly,2020-08-31,,customPackage,4.0,No
ZWe3pjVQa2PS0cRbAyVLYBKLpFL2,masculino,cancelRequested,2021-03-06,paused,19,17.0,SP,monthly,2020-11-06,,customPackage,4.0,No
ZWhiynJWnIVQAH4ROACcCJIDEFn1,masculino,canceled,2020-12-18,cancelRequested,20,11.0,SP,weekly,2020-08-21,,customPackage,4.0,No
ZWr8nQWvZfX84o99048HVH9ZemZ2,feminino,canceled,2020-12-18,cancelRequested,22,18.0,SP,weekly,2020-08-04,2020-08-07,customPackage,4.0,Yes
Zb34cqsj0hMr0VFwgzXmXlY6Qr03,masculino,canceled,2021-02-16,cancelRequested,25,14.0,SP,weekly,2020-10-25,,customPackage,4.0,No
ZbAgTldVNIbjQE74zgodUWmvZHq1,masculino,canceled,2021-02-03,cancelRequested,25,14.0,SP,weekly,2020-11-28,,customPackage,3.0,No
ZblY3ZuDI2RxWzGmiAgHKdIkxjf1,não binário,canceled,2021-02-17,cancelRequested,29,11.0,SP,weekly,2020-10-28,,customPackage,4.0,No
ZdKgePFhdeP5MLcyHLf401EKilq1,masculino,canceled,2021-02-19,cancelRequested,28,14.0,SP,weekly,2020-07-31,,customPackage,7.0,No
ZegjvzoFcmRtR70xHBtyWTup4k43,masculino,paused,2021-02-24,paymentFailedSubscription,29,62.0,GO,monthly,2020-12-08,2020-12-11,customPackage,2.0,Yes
ZesTzsooXafvIueBeVEF68HCl4b2,masculino,canceled,2021-02-19,cancelRequested,18,13.0,SP,monthly,2020-12-10,,customPackage,2.0,No
ZjqE05hO57NqTE4l7qoME6uciBh1,masculino,canceled,2021-02-19,cancelRequested,26,11.0,SP,weekly,2020-10-09,,customPackage,4.0,No
ZoHi4v98sOg55mE5oOJvxHwZ1AC2,masculino,canceled,2020-12-18,cancelRequested,27,13.0,SP,weekly,2020-07-30,,customPackage,5.0,No
ZqvqaKB2robfByHrB7HMKrlJ3x43,masculino,active,2021-02-16,paused,20,64.0,GO,monthly,2020-12-21,2020-12-24,madePackage-1,2.0,Yes
Zu36ZNROSQXkvHIuUyn4eDm1LMz2,masculino,active,2021-02-10,paused,23,12.0,SP,monthly,2020-08-03,,customPackage,6.0,No
Zys57dz67dgRr2aDvFT0cuTsD262,masculino,canceled,2020-12-18,cancelRequested,29,11.0,SP,weekly,2020-07-31,,customPackage,5.0,No
a0tU6uVuZkQE57VI65yNClYJY8F2,masculino,active,2021-02-22,paused,29,12.0,SP,monthly,2020-12-05,2020-12-09,madePackage-0,2.0,Yes
a1gUCczQz9fYeXjdE9FUMj13x7g1,feminino,canceled,2021-01-22,cancelRequested,30,11.0,SP,weekly,2020-08-01,,customPackage,5.0,No
a4qGkerAymP9xxeIDf0SX3vqb4v2,masculino,canceled,2020-12-31,cancelRequested,24,11.0,SP,weekly,2020-07-31,,customPackage,5.0,No
a6THBnIkoOdPjJnKBIB1nwBBXL72,masculino,canceled,2020-12-31,cancelRequested,25,18.0,SP,weekly,2020-09-03,,customPackage,3.0,No
a7HIL0zdMianKBGs3MA28Avu6aq2,masculino,active,2021-03-03,paused,33,19.0,SP,monthly,2020-08-25,2020-08-28,customPackage,7.0,Yes
a7cdi0HuaRaTGCfl9OsJZkv4yA62,masculino,active,2021-02-28,paused,25,11.0,SP,weekly,2020-12-22,,customPackage,2.0,No
a7xKkN7OMDVpSAWupFpwxFHsGnF2,masculino,cancelRequested,2021-02-28,paused,24,11.0,SP,weekly,2020-07-25,2020-07-27,customPackage,7.0,Yes
a9S3wlsamUV1n5EjOALH9BoFzXw1,feminino,cancelRequested,2021-02-25,paused,25,62.0,GO,weekly,2020-11-18,,customPackage,3.0,No
a9oQpCGPzoUUeeu2LECyAVoxaAC2,feminino,canceled,2021-01-27,cancelRequested,25,11.0,SP,weekly,2020-09-09,,customPackage,4.0,No
aBXiepe2icRhtfufrgTCkPJinw02,masculino,paused,2021-03-02,paymentFailedSubscription,27,11.0,SP,monthly,2021-01-27,2021-03-03,customPackage,2.0,Yes
aDbpNSGoj3R1bD0y2vcVwNpMYOG2,masculino,paused,2021-01-12,paymentFailedSubscription,31,11.0,SP,weekly,2020-11-18,,customPackage,2.0,No
aGSutB2JKhfBVBpD4oHLBvWC5RB3,masculino,paused,2021-01-29,paymentFailedSubscription,36,11.0,SP,monthly,2020-12-02,,customPackage,1.0,No
aHmnxVIyzNgqK5Uay0rMNBIMjj12,masculino,canceled,2021-01-11,cancelRequested,19,18.0,SP,weekly,2020-12-09,,customPackage,1.0,No
aIGpCgMpusQUuRQ0vPL0mzP0Kos1,masculino,paused,2021-03-08,paymentFailedSubscription,26,14.0,SP,monthly,2020-10-23,,customPackage,5.0,No
aL9r6agi8wXHcLMMnciqZcH2gw82,masculino,paused,2021-02-21,canceled,53,31.0,MG,monthly,2021-01-21,2021-01-26,customPackage,1.0,Yes
aNRiTf2TA7cA5GabKtLenvdLves2,masculino,paused,2021-02-20,paymentFailedSubscription,21,61.0,DF,weekly,2020-12-17,,customPackage,2.0,No
aQMEUEKJeDTaIqdHhEVmhirdBy42,masculino,canceled,2020-12-31,cancelRequested,28,11.0,SP,weekly,2020-08-22,,customPackage,4.0,No
aRhSvTGfJuYzXdteuSKPUJBeEQh1,masculino,active,2021-02-19,cancelRequested,21,15.0,SP,monthly,2021-02-19,,madePackage-2,0.0,No
aYSfbv4qSKVSLC05vni38neUlI92,masculino,canceled,2020-12-31,cancelRequested,27,14.0,SP,weekly,2020-09-03,,customPackage,3.0,No
aYbxX4EEUXe6YXiMdzImEjyE02I3,feminino,canceled,2021-03-01,cancelRequested,28,19.0,SP,weekly,2020-10-17,,customPackage,5.0,No
ac8f3B1Yuggyib1Nf0DJDbA5Eo33,prefiro não dizer,canceled,2020-12-18,cancelRequested,24,11.0,SP,weekly,2020-07-23,,customPackage,5.0,No
ad8XnnOy1vY3YABw8kDSVd9P5By1,masculino,active,2021-03-02,paused,49,15.0,SP,monthly,2020-08-12,2020-08-12,madePackage-0,7.0,Yes
aeMSylQAhdcUIcf4BBvXBGgNa472,masculino,canceled,2020-12-18,cancelRequested,24,11.0,SP,weekly,2020-08-03,2020-08-06,customPackage,4.0,Yes
akT9ARw5zHceY9qvdf0KkYG6Y3g2,masculino,canceled,2021-03-06,cancelRequested,23,11.0,SP,monthly,2020-10-21,,customPackage,5.0,No
alTglspdFvaQW13eVLfDz4cj18v1,masculino,canceled,2020-12-18,cancelRequested,25,13.0,SP,weekly,2020-07-31,,customPackage,5.0,No
am17s7AvgPWKpzjIHRPlboLxy533,masculino,canceled,2020-12-18,cancelRequested,23,14.0,SP,weekly,2020-09-05,,customPackage,3.0,No
amzfR8NvVNcVKi2Z52xXzFdEoAj1,feminino,paused,2021-02-14,paymentFailedSubscription,19,11.0,SP,weekly,2021-02-04,,customPackage,0.0,No
anVgrT7hiVOtVWHa7tn2P6fBDWj2,masculino,canceled,2020-12-18,cancelRequested,32,11.0,SP,weekly,2020-07-29,,customPackage,5.0,No
ansmK8Ci9ab9teKvUnwi92kGoNI3,masculino,canceled,2021-02-16,cancelRequested,24,11.0,SP,weekly,2020-08-28,,customPackage,6.0,No
aohzmQyTTBWbkVHau4Es9nS3aqQ2,masculino,canceled,2020-12-18,cancelRequested,28,11.0,SP,weekly,2020-08-14,,customPackage,4.0,No
aqftOVHSPtT1gzhq0fKcMWS7gFN2,masculino,active,2021-02-12,paused,29,11.0,SP,monthly,2020-11-09,2020-11-13,customPackage,3.0,Yes
atlWjxH5HdNkefIjbwcyz4NjjDY2,masculino,active,2021-02-20,paused,32,15.0,SP,monthly,2020-12-10,,customPackage,2.0,No
aw1erKtOprft7PiiSurCyaw5Qkc2,masculino,paused,2021-03-06,paymentFailedSubscription,31,12.0,SP,weekly,2020-08-31,2020-09-03,customPackage,7.0,Yes
awdPhhh8x9X4cryTDf4V9gb0J8f1,masculino,paused,2021-02-22,paymentFailedSubscription,23,31.0,MG,weekly,2021-01-22,,customPackage,1.0,No
azmUr8qSPNNdO2RkJMYWq5PM1D63,masculino,active,2021-03-07,paused,29,11.0,SP,weekly,2020-12-10,,customPackage,3.0,No
b18JPBMZoFXiPOOhaqv8Wy2F61G3,masculino,active,2021-02-19,paused,27,16.0,SP,monthly,2020-08-17,,customPackage,6.0,No
b27xtlLF6yfCVrE42MmiDD50IaB3,masculino,paused,2021-03-07,paymentFailedSubscription,22,19.0,SP,weekly,2020-09-24,,customPackage,6.0,No
b4GsdOzsBaWV5lluOfUiybPqBhE2,prefiro não dizer,canceled,2020-12-18,cancelRequested,24,11.0,SP,weekly,2020-06-04,,customPackage,6.0,No
bFXByp1FwoOloDbcssjMyaKLG993,masculino,active,2021-02-18,paused,31,62.0,GO,monthly,2020-11-09,2021-02-24,customPackage,3.0,Yes
bFgxiUyTNOdkjkR60l9XVBkaQZj1,masculino,canceled,2021-01-19,cancelRequested,27,13.0,SP,weekly,2020-12-02,2020-12-09,customPackage,1.0,Yes
bIOqCKChynWcfvVnQ0fT2QlQxO43,masculino,canceled,2021-01-27,cancelRequested,31,11.0,SP,weekly,2020-10-06,,customPackage,3.0,No
bIhrA9YKv0cj5lOaddQ4vbPl2P52,masculino,canceled,2020-12-18,cancelRequested,26,14.0,SP,weekly,2020-07-29,,customPackage,5.0,No
bLvLnZ3Ja6d1EG88K5k27CGJdaI3,masculino,paused,2021-02-14,paymentFailedSubscription,31,18.0,SP,monthly,2020-12-11,,customPackage,2.0,No
bPWKoNPp5ofkruNCfPLMLrPRGCu1,masculino,paused,2021-02-26,paymentFailedSubscription,33,11.0,SP,monthly,2020-08-03,,customPackage,6.0,No
bR2VD1LecTgrjvnvvSLZYp1XcUH3,masculino,paused,2021-02-23,paymentFailedSubscription,24,18.0,SP,monthly,2020-09-14,2020-09-18,customPackage,5.0,Yes
bTcm9xRP2Be1osh9DAUFdzZdzht2,feminino,paused,2021-02-19,paymentFailedSubscription,30,11.0,SP,weekly,2020-07-31,2021-02-12,customPackage,7.0,Yes
bV5Nv2kTtKW7ahsnDQf8ey06Krm1,masculino,paused,2021-03-07,paymentFailedSubscription,22,21.0,RJ,monthly,2021-02-04,2021-02-09,customPackage,1.0,Yes
bWYfpfVkP6MeOy3Q2KTp9GDAhTC2,masculino,paused,2020-12-28,paymentFailedSubscription,18,12.0,SP,weekly,2020-12-19,2020-12-23,customPackage,0.0,Yes
bXuBTknYVUcNoKZ7b2EgqukzVLn1,feminino,canceled,2021-02-19,cancelRequested,22,11.0,SP,weekly,2020-10-28,,customPackage,4.0,No
bcHFqLGytkbYfqxCkKbWGR07co32,masculino,canceled,2020-12-18,cancelRequested,28,11.0,SP,weekly,2020-08-27,,customPackage,4.0,No
bcQ3LYyIvHXAJ6L0ENP3aZLDSz73,masculino,paused,2021-01-18,paymentFailedSubscription,27,11.0,SP,monthly,2020-12-15,,customPackage,1.0,No
bcwjkzVbOKgSij3tgguBDtCQS7W2,masculino,active,2021-02-10,paused,26,19.0,SP,monthly,2020-09-10,,customPackage,5.0,No
bjB8jWbvuTX5SJvTYOGubFcDOPn2,masculino,canceled,2021-01-17,cancelRequested,24,12.0,SP,weekly,2020-11-27,,customPackage,2.0,No
bl7svu3jtlgHxdfdGE8QQO4JNvs1,masculino,canceled,2021-02-28,cancelRequested,23,12.0,SP,weekly,2020-11-02,,customPackage,3.0,No
bopjDr0T5MQNTdpR3Fmifj5WvEn1,masculino,canceled,2020-12-18,cancelRequested,34,11.0,SP,weekly,2020-10-15,,customPackage,2.0,No
bvtNbVYTGzRU5Od1fIZBAVpOQ2D2,feminino,canceled,2020-12-18,cancelRequested,26,11.0,SP,weekly,2020-07-17,,customPackage,5.0,No
byn5k8VQlCZUtcct0b02DGhNWGu2,masculino,canceled,2020-12-18,cancelRequested,30,11.0,SP,weekly,2020-07-28,,customPackage,5.0,No
bytV9w0M1MUPJF1VCfz0Nluukxl2,feminino,paused,2021-02-09,paymentFailedSubscription,37,62.0,GO,monthly,2020-12-06,2020-12-09,customPackage,2.0,Yes
c02CNfCeTZd8f0xwlBrL2iEn7qr1,masculino,canceled,2020-12-18,cancelRequested,25,15.0,SP,weekly,2020-07-30,,customPackage,5.0,No
c5FVKPZ8yLN0K7lsdejhrYFUznD3,feminino,canceled,2020-12-18,cancelRequested,16,15.0,SP,weekly,2020-08-03,,customPackage,4.0,No
c5jQk57tHNSL6agY4TC39rnXFwo2,masculino,canceled,2020-12-18,cancelRequested,23,19.0,SP,weekly,2020-08-01,,customPackage,4.0,No
c7OpuETp5BND0DuxlLWigZG5GAr2,feminino,canceled,2020-12-18,cancelRequested,30,11.0,SP,weekly,2020-08-19,,customPackage,4.0,No
c9WXiQEnLHhiqJtELvBIKkRELs02,masculino,paused,2021-01-03,canceled,29,61.0,GO,monthly,2020-11-03,,customPackage,2.0,No
cBzI4ukhTiSUNO1YIDcRSwsi03B2,masculino,active,2021-02-27,paused,30,11.0,SP,monthly,2020-11-01,2020-11-05,customPackage,3.0,Yes
cCkUyplvjeMjFy6WB9TUZJgmEU63,masculino,paused,2021-01-22,paymentFailedSubscription,37,12.0,SP,monthly,2020-12-19,,customPackage,1.0,No
cEySiHOgYHTbE8LrM4THBVtywC22,masculino,paused,2021-01-03,paymentFailedSubscription,22,11.0,SP,weekly,2020-12-17,2020-12-22,customPackage,1.0,Yes
cIBNSzFOBFZKD1sYr3UvCzBQz9l1,masculino,canceled,2021-02-18,cancelRequested,23,11.0,SP,weekly,2020-10-08,,customPackage,4.0,No
cJEzbyTtjOWCXmwZvGcQGIOp0x53,masculino,canceled,2021-02-14,cancelRequested,23,11.0,SP,weekly,2020-04-26,,customPackage,10.0,No
cJwstxPXsrQlrCJqeFd9igfPhl92,masculino,canceled,2021-02-25,cancelRequested,18,61.0,GO,weekly,2020-11-03,,customPackage,3.0,No
cL2QimFmXOPFymiMmupPPjVAytD3,masculino,canceled,2021-01-16,cancelRequested,27,11.0,SP,monthly,2020-10-11,,customPackage,3.0,No
cOplE5FxQRYRACwBHoMt1haGIPn2,masculino,paused,2020-12-27,paymentFailedSubscription,26,17.0,SP,weekly,2020-12-10,,customPackage,0.0,No
cP10LzikcKc54RPFBjFQc4jqYbT2,masculino,paused,2021-02-11,paymentFailedSubscription,29,18.0,SP,weekly,2021-02-01,,customPackage,0.0,No
cRva5GbMmDfsNKnRO14fW8R98Rv2,feminino,canceled,2021-01-09,cancelRequested,41,16.0,SP,weekly,2020-09-03,,customPackage,4.0,No
cUNEWjKMDre53GIJKZlyYegJDnG2,masculino,canceled,2021-01-28,cancelRequested,33,15.0,SP,weekly,2020-10-07,,customPackage,3.0,No
cUUlbNktTYfDpI2nLHNB5dRQdy12,feminino,paused,2021-02-02,paymentFailedSubscription,22,61.0,DF,weekly,2021-01-23,,customPackage,1.0,No
cUdWtJBH7HWHzVKPqKA3KTd1Diz1,masculino,canceled,2021-02-20,cancelRequested,31,11.0,SP,weekly,2020-10-30,,customPackage,4.0,No
cWzozFLVNPhptP51MueCWBOrm232,masculino,canceled,2021-03-03,cancelRequested,33,11.0,SP,weekly,2020-11-09,,customPackage,4.0,No
cX4GVOkxQCcPf4tjydAIIUdvbKH3,masculino,canceled,2021-01-12,cancelRequested,25,11.0,SP,weekly,2020-11-19,,customPackage,2.0,No
cXPCPwpeXNUHs48Ib015eWTGB3U2,masculino,cancelRequested,2021-03-02,paused,29,11.0,SP,weekly,2020-08-26,,customPackage,7.0,No
caBoLt0a81XdzvTPBmKJqyOKCez2,masculino,canceled,2021-02-16,cancelRequested,28,14.0,SP,weekly,2020-10-22,,customPackage,4.0,No
cd7jhg0ZbBWCA6Q49ohjZhUPoh52,masculino,canceled,2020-12-18,cancelRequested,30,11.0,SP,weekly,2020-08-28,,customPackage,4.0,No
ceaKnVTzAdOAeg0DrIVoGhKwuZD3,masculino,canceled,2021-03-07,cancelRequested,18,11.0,SP,weekly,2020-11-13,,customPackage,4.0,No
cjyGjnGpJFQgm3EiPMzjK7oD9kw1,feminino,paused,2021-01-27,paymentFailedSubscription,57,11.0,SP,monthly,2020-12-24,,customPackage,1.0,No
ckAwh4CH9VdJE5YKspSD27GwbO32,feminino,paused,2020-12-17,paymentFailedSubscription,22,11.0,SP,weekly,2020-11-23,,customPackage,1.0,No
ckHPMqy04jMq6DvcpHjGPdkGPlx1,masculino,paused,2021-02-04,paused,32,13.0,SP,weekly,2020-11-12,,customPackage,3.0,No
cknHN3qg9XYUGrQ3wfoI9ekPdtD3,masculino,canceled,2021-03-06,cancelRequested,60,14.0,SP,monthly,2020-10-19,,customPackage,5.0,No
czaRysyfweMhBAYfZuBGN4fr2t43,masculino,canceled,2020-12-18,cancelRequested,21,19.0,SP,weekly,2020-07-29,,customPackage,5.0,No
d3DRz5Vu3geB9nd6aTThTrRYzS12,prefiro não dizer,canceled,2020-12-18,cancelRequested,43,11.0,SP,weekly,2020-08-15,,customPackage,4.0,No
d3PXUVtueyNAQ3BRst51UFMvpex2,masculino,paused,2020-12-27,paymentFailedSubscription,28,62.0,GO,weekly,2020-12-17,,customPackage,0.0,No
d4q3fyZpmwPB6EUa8RY4xJ0ibP23,feminino,paused,2021-03-05,paymentFailedSubscription,27,19.0,SP,weekly,2021-01-12,2021-01-15,customPackage,2.0,Yes
d50M2g3MQScimF0cvlNNBwv7CTX2,masculino,paused,2021-01-14,paymentFailedSubscription,33,62.0,GO,weekly,2020-12-14,,customPackage,1.0,No
d81lFUeKwWedXWsXxUiGpiRsCxk1,prefiro não dizer,canceled,2020-12-18,cancelRequested,23,62.0,GO,monthly,2020-11-01,,customPackage,1.0,No
d8Jx5NDkKWZnWvOjgubyZ5qA5k23,masculino,canceled,2021-01-31,cancelRequested,26,11.0,SP,weekly,2020-07-30,2020-08-19,customPackage,6.0,Yes
d8dA0yktWuPwrOG0i1HXHmVFI2g2,masculino,canceled,2021-01-14,cancelRequested,25,11.0,SP,weekly,2020-10-08,,customPackage,3.0,No
d9c0bEwxYac5Rp8WmT8QGB97Q1n2,masculino,canceled,2020-12-18,cancelRequested,32,11.0,SP,weekly,2020-08-04,,customPackage,4.0,No
dAvSsdoP1RfHpUl4G42ThNJwxyS2,não binário,canceled,2021-01-05,cancelRequested,21,11.0,SP,monthly,2020-10-15,2020-10-21,customPackage,3.0,Yes
dDpoFxFB0YT9K7uZd1pKZzuJLK42,masculino,canceled,2020-12-18,cancelRequested,26,62.0,GO,weekly,2020-11-12,,customPackage,1.0,No
dEfw8niuQAVB4dQZwknEkK6DtMf1,masculino,canceled,2020-12-18,cancelRequested,23,11.0,SP,weekly,2020-08-20,,customPackage,4.0,No
dI0bHDbeT5TRuF7NYASYsebGOpk2,masculino,active,2021-02-10,paused,33,12.0,SP,monthly,2021-01-11,,customPackage,1.0,No
dISrEqNmpQNUA6jkQwGaIhzsFBT2,masculino,cancelRequested,2021-02-25,paused,24,11.0,SP,monthly,2020-10-28,,customPackage,4.0,No
dJkluFxffCc3G8g5bk0KSGbMBOQ2,masculino,canceled,2020-12-18,cancelRequested,33,15.0,SP,weekly,2020-10-21,,customPackage,2.0,No
dMWXnkpv84TIaNUus0TKvceTyW23,masculino,canceled,2021-03-03,cancelRequested,20,16.0,SP,weekly,2020-11-09,,customPackage,4.0,No
dMhfe6XesfOOMr1DfBZyzf67uzg2,masculino,canceled,2020-12-18,cancelRequested,20,16.0,SP,weekly,2020-08-17,,customPackage,4.0,No
dMzo0YpQAyTjj82YdxRZ5HrlR5v1,masculino,canceled,2021-01-17,cancelRequested,22,17.0,SP,weekly,2021-01-02,,customPackage,0.0,No
dNj3GDfyGyUslJUlEsS0B5CjJyR2,masculino,canceled,2021-01-05,cancelRequested,29,11.0,SP,monthly,2020-11-14,2020-11-18,customPackage,2.0,Yes
dPKqQSoQBZR9Gcvl9enQDtPBJLv1,masculino,canceled,2020-12-18,cancelRequested,27,11.0,SP,weekly,2020-09-02,,customPackage,3.0,No
dR5eNEVsG1arsLvadMJJmVZtYIm2,feminino,paused,2021-01-29,paymentFailedSubscription,26,19.0,SP,weekly,2020-12-06,,customPackage,1.0,No
dSxwsbTOE3PKTxfRbYC310ZDEfd2,masculino,paused,2020-12-24,paymentFailedSubscription,19,11.0,SP,weekly,2020-12-14,,customPackage,0.0,No
dTjsg5cymyUu8NUubUucXI6dWJ53,masculino,canceled,2020-12-18,cancelRequested,27,11.0,SP,weekly,2020-08-26,,customPackage,4.0,No
dVfqH2JtHDVUsevXf3Q3zYkbfPs2,masculino,canceled,2020-08-10,paused,32,11.0,SP,weekly,2020-07-30,,customPackage,1.0,No
dliURFhmqabUfIDGyFZSzNGzFIh2,masculino,paused,2021-01-19,paymentFailedSubscription,32,15.0,SP,monthly,2020-12-17,,customPackage,1.0,No
dopvAoJX4nfN8KwpXHdagiSupCp2,feminino,active,2021-02-24,paused,58,11.0,SP,monthly,2020-11-18,2020-11-21,customPackage,3.0,Yes
dpNSgkYWUAYFqF2gac2VhN4I4ax1,feminino,active,2021-02-17,paused,22,11.0,SP,monthly,2020-03-28,,customPackage,11.0,No
dsv06LD8k9X75oq0R6Y6QUH1b0w2,masculino,paused,2021-01-17,paymentFailedSubscription,23,11.0,SP,weekly,2020-10-08,2020-10-18,customPackage,3.0,Yes
dt3u5Zvp0cY7crCWk0Ancv0p2WU2,masculino,canceled,2021-01-06,cancelRequested,28,16.0,SP,weekly,2020-12-19,,customPackage,1.0,No
dv5sDkQrfBh4c8hx1VAwWplZW9u1,prefiro não dizer,paused,2020-12-27,paymentFailedSubscription,24,11.0,SP,weekly,2020-07-29,,customPackage,5.0,No
dvMQKJRQIGgeoP8djGQPlXbjSVJ2,masculino,canceled,2021-01-26,cancelRequested,21,15.0,SP,weekly,2020-08-28,,customPackage,5.0,No
dvegGUIiViRwzOg2qxVjyKUWbgg1,masculino,canceled,2020-12-18,cancelRequested,28,11.0,SP,weekly,2020-07-30,2020-08-01,customPackage,5.0,Yes
dwbyNZIncIRGscIigfvnU4wNLF33,masculino,canceled,2020-12-18,cancelRequested,36,11.0,SP,weekly,2020-08-03,,customPackage,4.0,No
dwpSZYt2TPaMl4BlczMlyz4benT2,feminino,active,2021-03-04,paused,23,11.0,SP,monthly,2020-11-13,2020-11-18,customPackage,4.0,Yes
dyA3IlKXZwZKQYQriKpY8ZPWiut2,masculino,active,2021-03-05,paused,45,16.0,SP,monthly,2020-10-28,,madePackage-1,5.0,No
e1PRH0i3uca9MDwGZJX8Rn0KsJg1,masculino,canceled,2020-12-31,cancelRequested,19,16.0,SP,weekly,2020-08-20,,customPackage,4.0,No
e1zKJhkf8hO7xV6hBtrtmFDHsvA2,não binário,cancelRequested,2021-02-28,paused,22,14.0,SP,weekly,2020-10-30,,customPackage,4.0,No
e3GY2NX0HXgrZGBUf5Kcae2cqZs1,masculino,active,2021-03-01,paused,30,16.0,SP,monthly,2020-08-27,,customPackage,7.0,No
e4qiwGYoLvgzqiVl0eooo9TYmwM2,masculino,paused,2021-01-10,paymentFailedSubscription,26,11.0,SP,weekly,2020-12-31,,customPackage,1.0,No
eBP0tb8RnDRDCYXbWlLdV7BFpj72,masculino,canceled,2021-02-05,cancelRequested,29,11.0,SP,weekly,2020-08-26,,customPackage,6.0,No
eDzxSE9IQJROrBD5zEBobeBlsIk1,masculino,active,2021-02-23,paused,27,62.0,GO,monthly,2020-11-24,,customPackage,3.0,No
eEHUZq2W7WYYf8joTTvnvFeIV2u2,feminino,canceled,2021-01-24,cancelRequested,24,11.0,SP,weekly,2020-08-28,,customPackage,5.0,No
eEO0WmifDiRXGsvAXkKUGRk6go03,masculino,paused,2021-01-10,paymentFailedSubscription,20,19.0,SP,monthly,2020-12-08,,customPackage,1.0,No
eEyV74CdQicY7HHGBcUGYN1vxgq2,masculino,canceled,2020-12-18,cancelRequested,33,14.0,SP,weekly,2020-07-30,,customPackage,5.0,No
eFksn4bR1LMfOeOw2xKuN4HsrV03,masculino,paused,2021-02-14,paymentFailedSubscription,21,16.0,SP,monthly,2020-12-11,,customPackage,2.0,No
eI7HgZfWDjVbEg73VtXmAPie0rk2,masculino,paused,2021-01-21,paused,18,11.0,SP,weekly,2020-07-31,,customPackage,6.0,No
eMQU20hciZQ54vE9h2yegVnbaoI2,feminino,paused,2021-03-06,paymentFailedSubscription,32,11.0,SP,weekly,2021-02-24,,customPackage,1.0,No
eNVQxuWCWeWR3ko53lY5Fyatc2W2,masculino,canceled,2021-01-14,cancelRequested,37,14.0,SP,weekly,2020-10-08,,customPackage,3.0,No
eO3qZSzuRGbOfFRAmMKxOJK0zD73,masculino,canceled,2021-01-19,cancelRequested,35,11.0,SP,weekly,2020-09-28,,customPackage,4.0,No
eOtBCycfX4aBPeHPWqRv7ffle2E2,masculino,canceled,2021-01-12,cancelRequested,20,15.0,SP,weekly,2020-08-25,,customPackage,5.0,No
ePI0wtU2L6OsNDhetUsVM5pbrML2,masculino,paused,2021-01-02,paymentFailedSubscription,23,11.0,SP,weekly,2020-07-29,2020-08-03,customPackage,6.0,Yes
ePUrbeW06PXbpVA9tX9dBJouqca2,masculino,canceled,2020-12-18,cancelRequested,28,11.0,SP,weekly,2020-09-02,,customPackage,3.0,No
eWUapwWOMfekLVNoJvXCXLsn3js2,masculino,paused,2020-12-30,paymentFailedSubscription,33,11.0,SP,weekly,2020-12-20,,customPackage,0.0,No
eWvvixBISrMPioiStUC0ayaukf32,masculino,canceled,2020-12-18,cancelRequested,20,11.0,SP,weekly,2020-08-08,,customPackage,4.0,No
eZDB6l9l93eC3dlGTcyLLwcu90j1,masculino,paused,2021-02-05,canceled,19,11.0,SP,weekly,2020-09-09,,customPackage,5.0,No
eZKrnolvYiYmWsBoJ0p1XNVYgSC3,masculino,canceled,2021-01-28,cancelRequested,21,11.0,SP,monthly,2020-11-17,2020-11-20,customPackage,2.0,Yes
eZRygw6dCDSqqSQViBKWpTYIjR62,masculino,paused,2021-01-04,paymentFailedSubscription,26,11.0,SP,weekly,2020-12-25,2020-12-30,customPackage,1.0,Yes
eZhBjcV2ild0Xrg0A2yuRz4fgWA2,masculino,canceled,2020-12-27,cancelRequested,21,11.0,SP,weekly,2020-08-08,,customPackage,4.0,No
eaWvL8Og0JT3hHwWNIcSU8bVIbu1,masculino,paused,2021-01-07,paymentFailedSubscription,24,62.0,GO,weekly,2020-12-07,,customPackage,1.0,No
eabnJLf4iDdSAthhWoOuGB3tISr1,masculino,canceled,2020-12-18,cancelRequested,19,11.0,SP,weekly,2020-08-01,2020-08-19,customPackage,4.0,Yes
eea6bpeqkAQEaOmJux767YKvZS62,feminino,paused,2021-02-02,paymentFailedSubscription,18,16.0,SP,monthly,2020-07-31,,customPackage,7.0,No
elABqjkYYjNYIX9Lp6qL2FuWbNS2,masculino,canceled,2020-12-18,cancelRequested,20,11.0,SP,weekly,2020-08-04,,customPackage,4.0,No
eljv0ahn9gdAWgnvhbUA50uMfG62,masculino,paused,2021-03-01,paymentFailedSubscription,20,19.0,SP,monthly,2020-09-30,2020-10-05,customPackage,6.0,Yes
eo0lAuaNtEaxczzHz5jJCkLL5qa2,feminino,canceled,2020-12-18,cancelRequested,52,11.0,SP,weekly,2020-08-25,,customPackage,4.0,No
ep377mowEncHdzQoEl4smEASHqy2,masculino,canceled,2020-12-18,cancelRequested,20,11.0,SP,weekly,2020-08-03,,customPackage,4.0,No
